,number,aver_price,lat,long,demand,region,geometry
1715,638,1158770.806658131,35.5376618761367,129.339171567784,10,삼산동,POINT (129.339171567784 35.5376618761367)
1716,644,1180418.932993867,35.5382641474866,129.329116989994,10,삼산동,POINT (129.329116989994 35.5382641474866)
1717,644,1180418.932993867,35.5382641474866,129.329116989994,10,삼산동,POINT (129.329116989994 35.5382641474866)
1718,644,1180418.932993867,35.5382641474866,129.329116989994,10,삼산동,POINT (129.329116989994 35.5382641474866)
1719,655,500600.7208650381,35.5348753005334,129.316036983622,10,달동,POINT (129.316036983622 35.5348753005334)
1720,655,500600.7208650381,35.5348753005334,129.316036983622,10,달동,POINT (129.316036983622 35.5348753005334)
1721,655,500600.7208650381,35.5348753005334,129.316036983622,10,달동,POINT (129.316036983622 35.5348753005334)
1722,655,500600.7208650381,35.5348753005334,129.316036983622,10,달동,POINT (129.316036983622 35.5348753005334)
1723,655,500600.7208650381,35.5348753005334,129.316036983622,10,달동,POINT (129.316036983622 35.5348753005334)
1724,655,500600.7208650381,35.5348753005334,129.316036983622,10,달동,POINT (129.316036983622 35.5348753005334)
1725,657,501723.4775947913,35.5347214402536,129.316162834783,10,달동,POINT (129.316162834783 35.5347214402536)
1726,657,501723.4775947913,35.5347214402536,129.316162834783,10,달동,POINT (129.316162834783 35.5347214402536)
1727,657,501723.4775947913,35.5347214402536,129.316162834783,10,달동,POINT (129.316162834783 35.5347214402536)
1728,657,501723.4775947913,35.5347214402536,129.316162834783,10,달동,POINT (129.316162834783 35.5347214402536)
1729,663,539736.889529645,35.5346361554584,129.316192747591,10,달동,POINT (129.316192747591 35.5346361554584)
1730,663,539736.889529645,35.5346361554584,129.316192747591,10,달동,POINT (129.316192747591 35.5346361554584)
1731,663,539736.889529645,35.5346361554584,129.316192747591,10,달동,POINT (129.316192747591 35.5346361554584)
1732,669,582183.7736731353,35.5368247385895,129.313577682107,10,달동,POINT (129.313577682107 35.5368247385895)
1733,669,582183.7736731353,35.5368247385895,129.313577682107,10,달동,POINT (129.313577682107 35.5368247385895)
1734,669,582183.7736731353,35.5368247385895,129.313577682107,10,달동,POINT (129.313577682107 35.5368247385895)
1735,669,582183.7736731353,35.5368247385895,129.313577682107,10,달동,POINT (129.313577682107 35.5368247385895)
1736,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1737,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1738,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1739,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1740,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1741,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1742,670,582539.5575848225,35.5360534366828,129.315307217484,10,달동,POINT (129.315307217484 35.5360534366828)
1743,672,592115.5144652781,35.5326987126447,129.321905818877,10,달동,POINT (129.321905818877 35.5326987126447)
1744,672,592115.5144652781,35.5326987126447,129.321905818877,10,달동,POINT (129.321905818877 35.5326987126447)
1745,675,594783.7150127225,35.5372107665482,129.321456836063,10,달동,POINT (129.321456836063 35.5372107665482)
1746,675,594783.7150127225,35.5372107665482,129.321456836063,10,달동,POINT (129.321456836063 35.5372107665482)
1747,676,610047.8468899521,35.5349435911163,129.316308970148,10,달동,POINT (129.316308970148 35.5349435911163)
1748,676,610047.8468899521,35.5349435911163,129.316308970148,10,달동,POINT (129.316308970148 35.5349435911163)
1749,676,610047.8468899521,35.5349435911163,129.316308970148,10,달동,POINT (129.316308970148 35.5349435911163)
1750,709,829288.0258899677,35.5369106976236,129.313935011747,10,달동,POINT (129.313935011747 35.5369106976236)
1751,709,829288.0258899677,35.5369106976236,129.313935011747,10,달동,POINT (129.313935011747 35.5369106976236)
1752,744,949931.1350563072,35.535677432965,129.320695649553,10,달동,POINT (129.320695649553 35.535677432965)
1753,744,949931.1350563072,35.535677432965,129.320695649553,10,달동,POINT (129.320695649553 35.535677432965)
1754,744,949931.1350563072,35.535677432965,129.320695649553,10,달동,POINT (129.320695649553 35.535677432965)
1755,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1756,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1757,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1758,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1759,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1760,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1761,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1762,756,963302.752293578,35.53504668393,129.315944324265,10,달동,POINT (129.315944324265 35.53504668393)
1763,763,974468.085106383,35.5357851361343,129.320663807686,10,달동,POINT (129.320663807686 35.5357851361343)
1764,763,974468.085106383,35.5357851361343,129.320663807686,10,달동,POINT (129.320663807686 35.5357851361343)
1765,781,1013831.306832039,35.5379313871915,129.321653491634,10,달동,POINT (129.321653491634 35.5379313871915)
1766,781,1013831.306832039,35.5379313871915,129.321653491634,10,달동,POINT (129.321653491634 35.5379313871915)
1767,781,1013831.306832039,35.5379313871915,129.321653491634,10,달동,POINT (129.321653491634 35.5379313871915)
1768,787,1025885.305325774,35.5364079942277,129.31562393606,10,달동,POINT (129.31562393606 35.5364079942277)
1769,787,1025885.305325774,35.5364079942277,129.31562393606,10,달동,POINT (129.31562393606 35.5364079942277)
1770,797,1032897.486417099,35.5370215832725,129.313322314555,10,달동,POINT (129.313322314555 35.5370215832725)
1771,797,1032897.486417099,35.5370215832725,129.313322314555,10,달동,POINT (129.313322314555 35.5370215832725)
1772,804,1041666.666666667,35.5374180504272,129.320461519109,10,달동,POINT (129.320461519109 35.5374180504272)
1773,804,1041666.666666667,35.5374180504272,129.320461519109,10,달동,POINT (129.320461519109 35.5374180504272)
1774,804,1041666.666666667,35.5374180504272,129.320461519109,10,달동,POINT (129.320461519109 35.5374180504272)
1775,808,1051536.032156187,35.5349094442807,129.316175855395,10,달동,POINT (129.316175855395 35.5349094442807)
1776,808,1051536.032156187,35.5349094442807,129.316175855395,10,달동,POINT (129.316175855395 35.5349094442807)
1777,808,1051536.032156187,35.5349094442807,129.316175855395,10,달동,POINT (129.316175855395 35.5349094442807)
1778,808,1051536.032156187,35.5349094442807,129.316175855395,10,달동,POINT (129.316175855395 35.5349094442807)
1779,808,1051536.032156187,35.5349094442807,129.316175855395,10,달동,POINT (129.316175855395 35.5349094442807)
1780,818,1058841.09916368,35.534263602089,129.316005604841,10,달동,POINT (129.316005604841 35.534263602089)
1781,818,1058841.09916368,35.534263602089,129.316005604841,10,달동,POINT (129.316005604841 35.534263602089)
1782,818,1058841.09916368,35.534263602089,129.316005604841,10,달동,POINT (129.316005604841 35.534263602089)
1783,818,1058841.09916368,35.534263602089,129.316005604841,10,달동,POINT (129.316005604841 35.534263602089)
1784,823,1061657.819518171,35.5364436127118,129.321386242368,10,달동,POINT (129.321386242368 35.5364436127118)
1785,823,1061657.819518171,35.5364436127118,129.321386242368,10,달동,POINT (129.321386242368 35.5364436127118)
1786,823,1061657.819518171,35.5364436127118,129.321386242368,10,달동,POINT (129.321386242368 35.5364436127118)
1787,833,1081189.710610932,35.5389457125518,129.327169452095,10,달동,POINT (129.327169452095 35.5389457125518)
1788,833,1081189.710610932,35.5389457125518,129.327169452095,10,달동,POINT (129.327169452095 35.5389457125518)
1789,835,1082573.781045641,35.5348661708173,129.316706641357,10,달동,POINT (129.316706641357 35.5348661708173)
1790,835,1082573.781045641,35.5348661708173,129.316706641357,10,달동,POINT (129.316706641357 35.5348661708173)
1791,897,1160477.453580901,35.537623617244,129.321507442739,10,달동,POINT (129.321507442739 35.537623617244)
1792,897,1160477.453580901,35.537623617244,129.321507442739,10,달동,POINT (129.321507442739 35.537623617244)
1793,903,1169054.441260745,35.5369216841243,129.313542438961,10,달동,POINT (129.313542438961 35.5369216841243)
1794,903,1169054.441260745,35.5369216841243,129.313542438961,10,달동,POINT (129.313542438961 35.5369216841243)
1795,903,1169054.441260745,35.5369216841243,129.313542438961,10,달동,POINT (129.313542438961 35.5369216841243)
1796,905,1173101.067168863,35.5328636417353,129.326520740673,10,달동,POINT (129.326520740673 35.5328636417353)
1797,905,1173101.067168863,35.5328636417353,129.326520740673,10,달동,POINT (129.326520740673 35.5328636417353)
1798,925,1196606.345936933,35.5321478405107,129.322910645318,10,달동,POINT (129.322910645318 35.5321478405107)
1799,925,1196606.345936933,35.5321478405107,129.322910645318,10,달동,POINT (129.322910645318 35.5321478405107)
1800,925,1196606.345936933,35.5321478405107,129.322910645318,10,달동,POINT (129.322910645318 35.5321478405107)
1801,942,1227905.52166432,35.532874287015,129.326744617387,10,달동,POINT (129.326744617387 35.532874287015)
1802,942,1227905.52166432,35.532874287015,129.326744617387,10,달동,POINT (129.326744617387 35.532874287015)
1803,942,1227905.52166432,35.532874287015,129.326744617387,10,달동,POINT (129.326744617387 35.532874287015)
1804,942,1227905.52166432,35.532874287015,129.326744617387,10,달동,POINT (129.326744617387 35.532874287015)
1805,942,1227905.52166432,35.532874287015,129.326744617387,10,달동,POINT (129.326744617387 35.532874287015)
1806,950,1241564.284478283,35.5322950101761,129.322848382158,10,달동,POINT (129.322848382158 35.5322950101761)
1807,950,1241564.284478283,35.5322950101761,129.322848382158,10,달동,POINT (129.322848382158 35.5322950101761)
1808,977,1294879.340788699,35.5321572017829,129.323090950146,10,달동,POINT (129.323090950146 35.5321572017829)
1809,977,1294879.340788699,35.5321572017829,129.323090950146,10,달동,POINT (129.323090950146 35.5321572017829)
1810,977,1294879.340788699,35.5321572017829,129.323090950146,10,달동,POINT (129.323090950146 35.5321572017829)
1811,1021,1442803.160425971,35.5327370352292,129.326798242107,10,달동,POINT (129.326798242107 35.5327370352292)
1812,1021,1442803.160425971,35.5327370352292,129.326798242107,10,달동,POINT (129.326798242107 35.5327370352292)
1813,1021,1442803.160425971,35.5327370352292,129.326798242107,10,달동,POINT (129.326798242107 35.5327370352292)
1814,1021,1442803.160425971,35.5327370352292,129.326798242107,10,달동,POINT (129.326798242107 35.5327370352292)
1815,1025,1450156.624285977,35.531887003375,129.323435734652,10,달동,POINT (129.323435734652 35.531887003375)
1816,1025,1450156.624285977,35.531887003375,129.323435734652,10,달동,POINT (129.323435734652 35.531887003375)
1817,1031,1469814.0,35.5362591210853,129.321636618505,10,달동,POINT (129.321636618505 35.5362591210853)
1818,1031,1469814.0,35.5362591210853,129.321636618505,10,달동,POINT (129.321636618505 35.5362591210853)
1819,1042,888523.8557455387,35.5464119686587,129.319105648671,10,신정5동,POINT (129.319105648671 35.5464119686587)
1820,1042,888523.8557455387,35.5464119686587,129.319105648671,10,신정5동,POINT (129.319105648671 35.5464119686587)
1821,1042,888523.8557455387,35.5464119686587,129.319105648671,10,신정5동,POINT (129.319105648671 35.5464119686587)
1822,1042,888523.8557455387,35.5464119686587,129.319105648671,10,신정5동,POINT (129.319105648671 35.5464119686587)
1823,1042,888523.8557455387,35.5464119686587,129.319105648671,10,신정5동,POINT (129.319105648671 35.5464119686587)
1824,1067,508024.9966281527,35.5274731974343,129.311601815356,10,신정4동,POINT (129.311601815356 35.5274731974343)
1825,1067,508024.9966281527,35.5274731974343,129.311601815356,10,신정4동,POINT (129.311601815356 35.5274731974343)
1826,1067,508024.9966281527,35.5274731974343,129.311601815356,10,신정4동,POINT (129.311601815356 35.5274731974343)
1827,1077,649148.3174075611,35.5307687522624,129.313972702454,10,신정4동,POINT (129.313972702454 35.5307687522624)
1828,1077,649148.3174075611,35.5307687522624,129.313972702454,10,신정4동,POINT (129.313972702454 35.5307687522624)
1829,1082,706795.0951707816,35.5248509448214,129.313815347277,10,신정4동,POINT (129.313815347277 35.5248509448214)
1830,1082,706795.0951707816,35.5248509448214,129.313815347277,10,신정4동,POINT (129.313815347277 35.5248509448214)
1831,1082,706795.0951707816,35.5248509448214,129.313815347277,10,신정4동,POINT (129.313815347277 35.5248509448214)
1832,1088,779263.8443682989,35.5270767550892,129.313808173406,10,신정4동,POINT (129.313808173406 35.5270767550892)
1833,1088,779263.8443682989,35.5270767550892,129.313808173406,10,신정4동,POINT (129.313808173406 35.5270767550892)
1834,1088,779263.8443682989,35.5270767550892,129.313808173406,10,신정4동,POINT (129.313808173406 35.5270767550892)
1835,1089,825328.1017453659,35.5288975974895,129.319627615146,10,신정4동,POINT (129.319627615146 35.5288975974895)
1836,1089,825328.1017453659,35.5288975974895,129.319627615146,10,신정4동,POINT (129.319627615146 35.5288975974895)
1837,1089,825328.1017453659,35.5288975974895,129.319627615146,10,신정4동,POINT (129.319627615146 35.5288975974895)
1838,1089,825328.1017453659,35.5288975974895,129.319627615146,10,신정4동,POINT (129.319627615146 35.5288975974895)
1839,1107,933762.0578778136,35.5293753451532,129.322129566026,10,신정4동,POINT (129.322129566026 35.5293753451532)
1840,1107,933762.0578778136,35.5293753451532,129.322129566026,10,신정4동,POINT (129.322129566026 35.5293753451532)
1841,1115,994707.6452209399,35.5288386251797,129.319932410972,10,신정4동,POINT (129.319932410972 35.5288386251797)
1842,1115,994707.6452209399,35.5288386251797,129.319932410972,10,신정4동,POINT (129.319932410972 35.5288386251797)
1843,1115,994707.6452209399,35.5288386251797,129.319932410972,10,신정4동,POINT (129.319932410972 35.5288386251797)
1844,1115,994707.6452209399,35.5288386251797,129.319932410972,10,신정4동,POINT (129.319932410972 35.5288386251797)
1845,1118,1019367.991845056,35.5314667617072,129.322585008527,10,신정4동,POINT (129.322585008527 35.5314667617072)
1846,1118,1019367.991845056,35.5314667617072,129.322585008527,10,신정4동,POINT (129.322585008527 35.5314667617072)
1847,1124,1039756.827173598,35.5267889104397,129.312631462976,10,신정4동,POINT (129.312631462976 35.5267889104397)
1848,1124,1039756.827173598,35.5267889104397,129.312631462976,10,신정4동,POINT (129.312631462976 35.5267889104397)
1849,1128,1051122.790253225,35.5293512569115,129.321007583024,10,신정4동,POINT (129.321007583024 35.5293512569115)
1850,1128,1051122.790253225,35.5293512569115,129.321007583024,10,신정4동,POINT (129.321007583024 35.5293512569115)
